Variable:,pr
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2040,736.98,612.05,581.98,456.88,590.67,747.08,982.02,570.53,796.24,996.30,653.40,618.52,978.51,573.19,376.98,336.27,658.74,1106.00,615.99,1068.40,834.66
2041,707.64,552.97,585.31,471.34,581.03,735.73,957.99,543.91,745.87,913.52,612.96,569.17,896.48,568.40,393.36,365.49,639.17,1067.16,593.88,1035.31,801.03
2042,694.57,553.62,526.88,426.65,534.89,719.16,917.40,516.13,787.82,971.86,589.36,549.24,916.28,553.73,361.71,331.60,637.67,1053.80,570.36,996.77,775.68
2043,692.87,584.89,500.44,425.35,524.04,698.24,951.77,552.91,740.73,897.11,615.29,550.33,895.60,532.99,393.50,351.26,640.30,1051.19,599.50,1017.73,776.59
2044,710.56,588.17,550.22,434.58,582.42,762.08,982.48,588.36,775.76,968.08,606.89,567.72,914.52,530.41,378.40,357.28,631.28,1053.01,609.26,989.00,905.59
2045,687.46,558.08,456.35,369.15,475.99,784.39,964.74,537.00,812.48,966.94,625.44,509.03,925.01,483.33,345.66,284.68,639.75,1030.53,611.52,1023.54,891.34
2046,682.20,559.98,525.23,434.09,551.58,690.35,908.63,532.02,727.09,921.80,597.53,556.33,894.30,526.31,361.53,329.98,596.52,1005.42,575.65,1016.35,738.88
2047,732.02,573.79,542.12,429.94,559.63,777.22,1017.41,565.63,830.37,1015.82,644.93,597.38,980.24,551.64,376.42,309.84,691.56,1104.83,623.87,1038.55,864.43
2048,686.16,545.27,524.65,441.80,514.21,727.57,916.61,519.15,772.65,937.97,591.38,512.61,899.77,520.48,360.40,337.78,620.74,1018.58,570.98,1002.49,810.32
2049,733.25,600.74,529.21,439.57,545.69,793.86,1006.65,578.79,825.63,1017.68,656.12,563.90,959.04,554.80,374.28,341.98,682.98,1104.32,646.03,1058.77,894.80
2050,703.86,569.09,500.35,409.60,509.81,757.95,947.48,548.02,803.00,977.61,622.09,539.06,964.96,514.49,357.84,314.41,633.82,1063.02,603.95,1108.80,816.93
2051,719.43,633.78,529.71,451.04,543.94,768.57,992.71,563.06,802.45,937.94,670.64,572.31,929.32,562.00,351.34,336.92,634.91,1110.97,651.02,1022.01,811.45
2052,700.69,570.18,521.35,407.69,546.78,750.65,993.47,536.77,767.04,945.57,636.95,555.80,896.78,508.22,350.15,301.07,642.91,1067.91,607.44,1006.25,859.56
2053,694.07,574.32,489.74,384.11,492.43,739.64,927.71,530.15,774.13,936.51,635.18,536.55,932.59,527.35,368.26,304.81,640.61,1016.90,605.09,1042.17,841.81
2054,690.76,561.70,484.13,383.19,507.97,752.24,950.79,526.15,782.43,941.84,598.94,528.17,901.87,523.34,352.79,308.63,609.90,1066.07,588.05,979.58,815.08
2055,680.81,570.37,509.35,399.88,521.95,701.67,905.26,532.01,736.17,933.54,582.72,553.44,916.90,526.73,351.80,321.80,615.53,1034.36,589.76,1036.07,768.37
2056,689.13,543.15,518.33,429.22,544.66,710.83,938.47,533.54,699.82,951.28,589.60,545.30,878.26,522.90,342.53,320.63,617.42,1047.45,575.03,1033.96,846.87
2057,696.84,560.91,510.10,410.58,530.47,721.44,964.05,553.30,742.39,944.43,601.41,559.16,903.00,526.07,361.19,313.20,612.10,1075.82,599.47,1044.89,820.21
2058,732.60,636.71,557.35,432.16,564.19,753.19,1043.14,567.83,770.70,945.96,670.70,598.44,932.03,557.73,371.01,322.15,642.87,1130.59,631.04,1048.74,844.83
2059,661.80,540.28,480.78,446.41,512.75,685.51,863.55,534.50,728.42,894.10,571.71,516.72,856.18,502.18,364.50,335.22,608.47,966.48,572.70,944.61,761.50
2060,709.46,597.22,537.61,432.08,532.55,730.23,948.56,572.69,764.84,944.76,649.85,554.50,917.41,566.08,368.58,324.05,650.19,1057.37,649.20,1029.52,787.68
2061,689.03,559.03,519.27,378.24,536.75,720.87,984.72,543.54,745.63,924.54,619.83,565.94,884.84,552.94,357.59,273.27,626.23,1025.81,597.31,991.57,797.96
2062,669.77,478.52,472.90,395.31,482.57,671.22,917.02,483.83,736.03,981.43,533.08,487.79,891.34,493.03,338.68,299.65,575.97,1075.12,537.21,996.95,805.54
2063,702.60,545.83,528.53,408.66,528.99,773.66,972.59,558.95,772.21,936.39,636.51,541.36,911.57,548.26,351.14,303.15,672.39,1031.66,635.12,1058.91,837.95
2064,689.14,595.36,547.41,441.15,553.29,721.61,896.12,562.67,773.28,914.09,619.76,571.08,892.52,562.66,363.53,320.47,619.30,1023.46,603.08,968.92,744.25
2065,665.95,516.23,479.47,386.69,493.04,701.34,918.14,489.54,741.68,927.39,561.80,494.93,920.79,481.18,323.42,310.51,593.22,1018.22,532.77,1056.13,825.08
2066,682.84,528.85,538.43,425.40,540.32,731.25,887.76,536.52,723.63,931.96,573.84,508.25,872.20,527.94,390.66,349.89,607.14,981.24,548.61,970.15,820.67
2067,670.97,563.16,523.61,418.23,533.42,718.86,881.45,517.90,743.90,885.33,639.78,542.51,873.25,526.01,358.97,325.41,588.62,939.65,599.62,969.54,777.52
2068,646.69,508.79,420.35,332.88,443.75,645.88,933.22,498.42,713.70,906.04,527.71,467.09,900.08,448.25,363.59,236.50,590.22,1078.20,533.80,1025.43,724.55
2069,621.98,493.87,441.53,370.90,442.05,616.88,887.15,471.68,637.66,849.76,531.35,422.70,787.26,441.16,340.44,289.65,538.60,989.84,511.05,900.13,710.94
2070,640.51,531.03,483.46,378.95,486.34,656.17,861.54,507.49,691.05,858.69,559.97,494.76,835.12,500.53,348.05,277.35,591.45,988.07,564.30,937.86,713.58
2071,635.74,500.17,465.46,383.80,483.05,636.85,868.93,504.33,666.76,870.67,542.60,500.89,873.98,485.78,326.38,265.73,554.32,1009.81,527.31,960.09,705.52
2072,669.77,564.49,493.71,390.07,530.77,725.22,917.40,519.22,768.46,932.95,588.35,569.69,904.66,506.85,317.91,303.15,586.52,1017.09,553.33,994.55,844.84
2073,660.49,539.62,502.70,426.34,519.61,702.53,839.42,539.44,734.63,888.40,604.01,531.50,863.27,521.60,340.18,293.90,634.12,967.90,588.18,943.45,730.69
2074,664.18,561.75,500.57,395.32,515.88,661.95,907.89,532.47,677.49,889.59,577.45,511.85,853.32,514.92,352.45,278.72,605.62,1006.11,582.60,977.63,756.68
2075,705.98,575.31,541.89,429.59,561.54,746.96,957.65,528.37,748.56,980.54,615.73,591.64,889.12,541.20,355.28,315.30,638.34,1089.56,597.68,1005.26,808.55
2076,631.65,495.44,452.51,332.86,487.92,617.35,896.95,495.00,637.31,866.78,558.86,506.38,836.70,466.09,296.20,263.04,562.78,1011.48,546.01,939.49,741.97
2077,662.53,561.35,484.56,359.17,512.49,690.64,911.31,536.17,747.25,900.44,579.05,545.29,846.95,507.15,336.58,289.73,607.76,1020.76,573.14,932.79,790.65
2078,636.63,523.44,462.18,363.01,499.22,650.26,893.31,532.21,666.69,835.10,547.70,515.54,839.03,474.46,349.57,271.34,561.75,986.17,573.68,947.54,702.79
2079,655.85,533.10,491.80,373.16,508.40,671.45,948.79,503.60,716.62,878.85,568.33,525.30,882.65,497.96,323.45,284.08,586.86,1017.10,550.31,1003.61,750.78
2080,658.93,549.98,527.24,384.29,549.63,689.41,907.28,535.26,695.06,897.69,589.34,562.43,824.09,522.22,340.70,293.03,600.23,1006.08,567.14,914.59,749.74
2081,643.71,532.61,462.72,382.02,485.31,667.76,881.50,506.82,704.35,880.36,563.51,486.86,839.51,471.98,336.06,321.61,597.05,986.28,562.32,939.69,737.41
2082,683.70,552.04,492.20,385.42,510.51,736.41,922.05,534.54,779.45,940.83,622.76,519.35,889.11,520.47,337.80,307.86,637.26,1015.45,600.09,980.48,810.74
2083,649.73,510.08,473.99,370.55,496.82,709.95,891.95,511.15,722.86,880.45,575.60,507.53,880.78,465.58,326.60,279.79,623.64,987.96,585.01,948.52,767.06
2084,635.18,490.69,447.40,378.18,476.57,663.95,877.94,461.94,696.44,880.29,517.68,480.81,850.53,459.56,320.64,268.10,538.00,1007.31,497.84,929.21,759.96
2085,636.27,491.78,427.28,347.27,438.85,676.43,916.94,465.12,714.61,890.45,546.21,468.99,873.01,466.20,300.30,260.93,568.41,991.70,533.82,948.49,749.54
2086,659.92,559.56,494.11,396.69,510.44,682.20,879.14,527.99,707.46,877.68,613.28,498.38,877.72,491.55,336.78,329.50,603.37,966.54,588.99,964.45,749.78
2087,628.79,507.29,434.80,335.87,462.09,665.97,921.38,470.61,721.91,892.80,521.69,496.92,859.15,437.97,302.98,236.31,545.78,1011.84,504.35,963.70,808.27
2088,588.69,466.17,402.11,323.44,419.54,643.39,818.87,425.28,641.54,806.48,540.24,451.58,785.26,424.33,259.96,254.45,517.60,926.90,494.33,907.05,706.01
2089,636.34,506.98,443.81,359.24,465.17,678.77,864.14,509.90,710.64,850.09,589.43,478.86,834.22,474.40,326.13,288.95,595.87,948.10,581.73,934.60,765.44
2090,665.31,522.53,491.71,373.03,507.91,701.92,931.16,498.82,741.16,928.93,535.53,517.34,907.51,500.36,319.72,283.56,578.33,1023.68,535.55,1010.87,806.55
2091,561.17,420.89,405.02,334.73,400.24,567.04,764.09,402.64,598.94,766.64,473.25,405.23,791.79,421.49,289.82,263.97,493.31,836.62,448.79,925.95,667.75
2092,664.38,511.29,438.78,326.55,479.56,750.55,983.00,486.31,741.23,933.36,557.91,511.24,896.59,445.50,305.18,256.17,615.22,1056.07,556.42,1009.53,859.86
2093,588.43,449.00,380.84,296.82,413.77,602.22,858.54,444.01,629.66,832.02,494.22,442.44,804.03,389.69,322.38,234.34,520.98,947.37,495.91,926.97,677.65
2094,640.75,504.59,477.14,377.82,488.71,652.24,871.20,492.32,689.02,881.67,539.52,491.93,844.38,489.64,296.08,270.31,559.79,1009.64,529.28,881.97,725.77
2095,632.68,513.65,417.11,328.86,453.94,665.84,867.44,479.28,711.44,886.55,584.88,478.29,858.52,455.59,299.97,248.65,563.18,989.82,551.42,994.37,756.93
2096,624.45,460.87,391.98,317.15,410.60,667.95,943.81,434.59,683.87,877.12,535.93,429.02,836.84,411.75,308.19,266.44,558.42,990.25,506.60,922.82,790.10
2097,638.76,517.75,444.16,349.52,458.03,688.46,887.78,503.86,724.19,879.24,575.52,465.06,871.58,442.71,312.90,260.34,604.99,982.16,563.37,965.19,750.96
2098,636.42,506.08,447.47,350.88,477.87,683.60,910.13,493.97,716.76,862.49,556.99,466.67,855.47,437.17,314.26,282.90,587.51,995.68,554.56,915.29,749.99
2099,628.78,487.75,440.11,336.98,434.92,696.86,875.36,452.18,738.08,899.63,549.73,439.90,855.33,458.32,282.43,241.10,577.10,976.15,516.65,970.04,747.41
2100,628.37,495.67,433.50,335.62,472.23,635.38,848.70,493.33,704.52,889.52,521.06,503.36,858.70,468.47,309.04,252.45,545.19,994.11,535.18,934.01,762.20
