Variable:,tasmax
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2024,16.46,18.46,18.70,20.16,19.77,16.03,14.29,19.81,16.81,15.02,16.39,19.63,13.36,18.93,20.24,21.17,18.82,9.56,18.81,8.69,17.25
2025,16.56,18.50,18.83,20.09,19.88,16.12,14.66,19.90,16.91,15.18,16.54,19.74,13.31,19.11,20.19,21.16,18.89,9.88,18.86,8.49,17.47
2026,16.50,18.59,18.72,20.05,19.80,15.99,14.55,19.86,16.80,15.02,16.58,19.65,13.33,19.06,19.98,21.08,18.79,9.69,18.90,8.57,17.52
2027,17.07,19.30,19.19,20.37,20.35,16.68,15.13,20.57,17.37,15.62,17.20,20.32,13.88,19.49,20.61,21.43,19.48,10.28,19.60,9.11,17.99
2028,16.77,19.01,19.02,20.33,20.17,16.23,14.81,20.32,16.99,15.17,16.85,20.10,13.39,19.30,20.37,21.49,19.09,9.93,19.26,8.56,17.64
2029,16.42,18.38,18.40,19.81,19.60,16.14,14.33,19.86,17.02,15.11,16.42,19.46,13.47,18.70,20.19,21.03,18.95,9.58,18.90,8.71,17.27
2030,16.80,18.65,18.83,20.13,19.92,16.48,15.15,20.07,17.26,15.48,16.72,19.81,13.69,19.16,20.26,20.97,19.19,10.27,19.13,8.90,17.93
2031,16.62,18.60,18.87,20.20,19.91,16.00,14.65,19.95,16.95,15.27,16.60,19.74,13.56,19.11,20.18,21.26,18.75,9.92,18.92,8.89,17.48
2032,16.63,18.71,18.86,20.15,19.96,16.20,14.63,20.08,17.06,15.11,16.60,19.90,13.51,19.18,20.29,21.12,19.03,9.74,19.05,8.77,17.45
2033,16.49,18.44,18.58,19.91,19.75,16.08,14.41,19.95,17.05,15.21,16.47,19.66,13.58,18.89,20.32,21.03,18.91,9.73,18.94,8.89,17.41
2034,17.08,19.17,19.15,20.37,20.26,16.67,15.24,20.51,17.42,15.65,17.17,20.21,13.88,19.54,20.67,21.45,19.51,10.35,19.57,9.10,18.12
2035,17.05,19.12,19.07,20.53,20.24,16.73,14.96,20.44,17.38,15.66,17.19,20.17,13.87,19.36,20.58,21.58,19.52,10.28,19.58,9.14,17.91
2036,16.73,18.73,19.17,20.46,20.14,16.10,14.75,20.08,16.89,15.22,16.60,19.94,13.39,19.40,20.32,21.52,18.87,9.90,18.99,8.63,17.51
2037,16.71,18.80,18.81,20.18,19.94,16.36,14.73,20.18,17.16,15.24,16.75,19.90,13.54,19.12,20.36,21.32,19.10,9.86,19.17,8.71,17.70
2038,16.68,18.75,18.88,20.17,19.97,16.25,14.73,20.13,16.85,15.22,16.78,19.76,13.31,19.02,20.57,21.32,19.00,9.92,19.16,8.54,17.61
2039,16.48,18.49,18.72,20.06,19.80,16.05,14.50,19.85,16.76,14.92,16.45,19.66,13.11,19.03,20.15,21.26,18.85,9.65,18.87,8.28,17.32
2040,16.82,18.90,18.87,20.13,20.09,16.44,15.02,20.29,17.12,15.27,16.94,20.00,13.58,19.13,20.58,21.29,19.19,10.07,19.36,8.84,17.95
2041,16.54,18.63,18.82,20.18,19.94,16.02,14.37,20.02,16.81,14.95,16.50,19.80,13.26,19.09,20.48,21.44,18.87,9.62,18.95,8.51,17.29
2042,16.98,19.03,18.95,20.24,20.21,16.51,15.16,20.51,17.43,15.66,17.07,20.11,14.02,19.24,20.58,21.39,19.36,10.43,19.51,9.30,17.92
2043,16.97,19.03,19.14,20.50,20.27,16.44,14.89,20.44,17.22,15.41,16.95,20.17,13.74,19.47,20.85,21.63,19.35,10.06,19.43,9.07,17.77
2044,16.56,18.53,18.72,20.02,19.83,16.16,14.62,19.95,16.97,15.27,16.42,19.74,13.46,18.99,20.08,21.01,18.96,9.89,18.92,8.70,17.45
2045,16.42,18.43,18.56,19.97,19.74,15.87,14.37,19.84,16.75,15.08,16.31,19.59,13.37,18.88,19.93,21.24,18.66,9.61,18.76,8.74,17.14
2046,17.32,19.38,19.40,20.63,20.58,16.99,15.42,20.72,17.49,15.88,17.31,20.50,14.03,19.62,20.85,21.77,19.74,10.71,19.76,9.38,18.28
2047,16.48,18.51,18.53,19.95,19.70,16.09,14.60,19.91,16.88,15.03,16.51,19.60,13.31,18.85,20.15,21.05,18.90,9.78,18.93,8.50,17.41
2048,16.86,18.92,18.71,19.88,19.83,16.53,15.24,20.12,17.21,15.44,17.04,19.84,13.67,19.15,20.57,20.91,19.25,10.30,19.30,8.94,18.09
2049,17.02,19.01,19.02,20.29,20.21,16.67,15.09,20.43,17.44,15.71,17.14,20.11,14.04,19.25,20.64,21.46,19.49,10.28,19.52,9.39,17.97
2050,16.93,19.07,19.01,20.36,20.20,16.56,15.06,20.40,17.28,15.38,17.12,20.10,13.71,19.31,20.61,21.52,19.34,10.03,19.46,8.93,17.91
2051,16.60,18.73,18.90,20.30,20.08,16.16,14.56,20.16,16.77,14.95,16.59,19.96,13.11,19.09,20.51,21.42,19.00,9.66,19.11,8.28,17.48
2052,16.62,18.65,18.83,20.28,20.04,16.21,14.56,20.21,17.04,15.12,16.68,19.92,13.43,19.05,20.46,21.33,19.12,9.70,19.18,8.65,17.48
2053,16.50,18.56,18.81,20.20,19.90,15.93,14.39,19.91,16.75,14.92,16.47,19.76,13.25,19.10,20.36,21.23,18.76,9.51,18.86,8.52,17.27
2054,17.06,19.03,19.11,20.41,20.24,16.60,15.23,20.34,17.31,15.72,17.03,20.16,13.93,19.41,20.62,21.47,19.31,10.47,19.39,9.17,18.06
2055,16.43,18.29,18.55,19.95,19.58,16.08,14.52,19.68,16.84,15.04,16.32,19.39,13.31,18.86,20.02,21.07,18.78,9.70,18.73,8.57,17.36
2056,16.94,19.06,18.97,20.16,20.16,16.56,14.99,20.40,17.25,15.63,16.99,20.12,13.85,19.27,20.52,21.22,19.39,10.27,19.45,9.16,17.84
2057,16.89,18.82,19.14,20.45,20.29,16.34,15.07,20.36,17.11,15.43,16.80,20.12,13.69,19.38,20.40,21.35,19.20,10.35,19.25,9.05,17.85
2058,16.45,18.55,18.84,20.15,19.94,15.91,14.39,19.93,16.73,14.93,16.39,19.77,13.20,19.15,20.08,21.22,18.73,9.51,18.83,8.46,17.25
2059,17.17,19.07,18.92,20.19,20.14,16.89,15.57,20.41,17.60,16.06,17.19,20.08,14.26,19.24,20.57,21.41,19.53,10.76,19.57,9.59,18.46
2060,16.56,18.57,18.68,20.05,19.86,16.17,14.48,20.11,17.00,15.06,16.67,19.75,13.45,18.95,20.46,21.26,19.07,9.64,19.12,8.71,17.36
2061,17.08,19.08,19.05,20.31,20.29,16.82,15.33,20.58,17.51,15.78,17.18,20.19,13.98,19.27,20.58,21.40,19.59,10.49,19.64,9.22,18.19
2062,16.67,18.62,18.76,20.16,19.81,16.12,14.81,19.93,16.97,15.26,16.53,19.73,13.53,19.11,20.49,21.17,18.85,9.96,18.92,8.85,17.58
2063,17.00,18.96,19.10,20.38,20.18,16.42,15.17,20.28,17.15,15.63,16.91,20.10,13.94,19.38,20.58,21.32,19.23,10.46,19.31,9.52,17.95
2064,16.82,18.77,18.82,20.22,19.97,16.55,14.95,20.27,17.33,15.46,16.89,19.88,13.73,19.06,20.38,21.47,19.36,10.08,19.41,8.94,17.84
2065,16.44,18.59,18.64,19.81,19.85,15.84,14.66,20.07,16.91,14.90,16.56,19.79,13.28,18.95,20.25,20.95,18.90,9.65,19.01,8.39,17.44
2066,16.80,18.86,18.77,20.07,19.98,16.17,15.24,20.16,16.99,15.33,16.89,19.99,13.62,19.14,20.22,21.08,19.05,10.29,19.22,8.93,17.95
2067,16.78,18.84,18.94,20.15,20.15,16.28,14.88,20.23,17.12,15.31,16.77,20.09,13.58,19.24,20.50,21.25,19.14,10.06,19.19,8.83,17.70
2068,17.12,19.14,19.11,20.49,20.31,16.76,15.28,20.54,17.54,15.67,17.09,20.23,13.98,19.38,20.76,21.54,19.53,10.53,19.53,9.24,18.03
2069,16.63,18.79,18.74,19.96,19.90,16.18,14.64,20.12,17.16,15.30,16.65,19.86,13.68,19.02,20.10,21.11,19.01,9.78,19.10,8.98,17.54
2070,17.29,19.39,19.28,20.64,20.50,16.87,15.46,20.69,17.41,15.85,17.39,20.50,13.88,19.62,20.87,21.77,19.64,10.63,19.75,9.12,18.32
2071,16.99,19.02,18.94,20.30,20.18,16.65,15.14,20.39,17.40,15.65,17.00,20.11,13.91,19.17,20.70,21.61,19.40,10.31,19.42,9.21,17.99
2072,16.61,18.57,18.80,20.12,19.90,16.17,14.83,19.96,16.85,15.14,16.55,19.77,13.34,19.10,20.13,21.12,18.90,9.93,18.98,8.60,17.64
2073,16.85,18.93,19.06,20.23,20.19,16.38,14.78,20.29,17.30,15.48,16.75,20.11,13.87,19.35,20.40,21.24,19.19,10.11,19.19,9.16,17.63
2074,16.03,18.24,18.42,19.76,19.57,15.51,13.50,19.65,16.51,14.48,16.00,19.46,12.92,18.71,20.21,20.86,18.43,8.85,18.50,8.13,16.45
2075,16.52,18.65,18.75,20.14,19.89,15.99,14.39,20.07,16.76,14.94,16.59,19.78,13.26,18.98,20.43,21.31,18.85,9.63,19.05,8.58,17.38
2076,17.29,19.15,19.23,20.56,20.31,16.98,15.66,20.48,17.59,16.01,17.28,20.18,14.14,19.55,20.63,21.54,19.60,10.88,19.65,9.45,18.59
2077,16.67,18.60,18.64,19.93,19.82,16.35,14.82,20.06,17.10,15.43,16.66,19.69,13.63,18.88,20.30,20.94,19.06,10.16,19.12,8.90,17.78
2078,16.76,18.69,18.94,20.27,20.01,16.18,14.89,20.11,17.04,15.35,16.48,19.85,13.55,19.22,20.61,21.31,18.96,10.19,18.98,8.89,17.81
2079,16.22,18.04,18.55,19.93,19.71,15.69,14.06,19.78,16.76,14.84,15.94,19.44,13.17,18.76,20.20,21.10,18.76,9.34,18.64,8.43,16.90
2080,16.95,19.02,19.16,20.46,20.25,16.65,14.91,20.30,17.38,15.50,16.95,20.16,13.78,19.48,20.55,21.52,19.23,10.06,19.30,9.02,17.88
2081,16.78,18.85,18.97,20.32,20.10,16.29,14.69,20.21,17.01,15.32,16.83,20.04,13.67,19.26,20.49,21.40,19.12,9.97,19.23,9.07,17.55
2082,16.57,18.86,19.12,20.32,20.15,16.01,14.46,20.11,16.65,14.70,16.74,20.01,12.92,19.38,20.36,21.38,18.90,9.39,19.08,8.06,17.29
2083,16.89,19.02,19.20,20.54,20.29,16.44,14.76,20.43,17.27,15.34,16.87,20.17,13.61,19.51,20.75,21.53,19.33,9.90,19.36,8.77,17.63
2084,17.06,19.31,19.29,20.56,20.48,16.68,15.05,20.64,17.42,15.55,17.10,20.43,13.77,19.60,20.69,21.47,19.52,10.15,19.59,8.94,18.01
2085,16.99,18.99,18.99,20.38,20.28,16.68,15.18,20.55,17.50,15.65,16.86,20.15,13.95,19.15,20.72,21.59,19.44,10.41,19.45,9.11,18.07
2086,16.64,18.56,18.66,19.88,19.77,16.22,14.75,20.00,17.04,15.31,16.53,19.67,13.61,18.96,20.27,20.94,19.07,10.13,19.04,8.91,17.63
2087,16.80,18.64,18.64,20.06,19.82,16.44,15.10,20.05,17.08,15.56,16.76,19.67,13.62,18.99,20.43,21.28,19.10,10.34,19.12,8.94,17.85
2088,17.01,19.10,19.29,20.57,20.35,16.59,14.87,20.48,17.40,15.52,17.02,20.22,13.85,19.59,20.72,21.59,19.38,10.11,19.44,9.09,17.82
2089,16.86,18.72,18.94,20.18,20.02,16.55,15.10,20.21,17.13,15.51,16.75,19.91,13.57,19.33,20.45,21.21,19.23,10.34,19.20,8.81,17.96
2090,16.49,18.74,18.93,20.24,20.06,15.95,14.36,20.08,16.69,14.79,16.52,19.94,13.01,19.20,20.20,21.22,18.79,9.48,18.95,8.16,17.31
2091,16.74,18.79,18.85,20.30,19.98,16.31,14.66,20.17,17.13,15.31,16.73,19.87,13.60,19.15,20.51,21.37,19.10,9.93,19.16,8.81,17.56
2092,16.99,18.95,18.89,20.23,20.04,16.63,15.07,20.34,17.44,15.75,17.11,19.92,13.95,19.20,20.65,21.45,19.35,10.39,19.49,9.20,17.99
2093,16.92,18.97,18.99,20.30,20.14,16.45,15.10,20.33,17.24,15.57,16.92,20.09,13.78,19.28,20.35,21.27,19.19,10.32,19.31,9.06,17.91
2094,17.01,18.99,19.09,20.45,20.17,16.48,15.19,20.39,17.41,15.56,17.04,20.05,13.96,19.41,20.59,21.54,19.36,10.28,19.41,9.18,18.04
2095,16.78,18.95,19.19,20.51,20.24,16.27,14.58,20.25,16.96,15.14,16.86,20.15,13.33,19.48,20.57,21.56,19.18,9.75,19.27,8.53,17.57
2096,17.06,19.01,19.07,20.22,20.19,16.74,15.34,20.49,17.43,15.73,17.10,20.05,13.91,19.28,20.73,21.42,19.46,10.48,19.54,9.14,18.23
2097,16.87,18.82,18.96,20.27,20.08,16.56,14.86,20.24,17.28,15.48,16.79,19.98,13.74,19.27,20.52,21.50,19.32,10.03,19.25,8.98,17.80
2098,16.75,18.77,19.03,20.31,20.09,16.37,14.66,20.21,17.19,15.27,16.76,19.96,13.61,19.30,20.53,21.26,19.23,9.81,19.20,8.78,17.60
2099,16.87,18.95,18.91,20.25,20.10,16.44,14.89,20.29,17.18,15.53,16.94,20.04,13.75,19.19,20.42,21.39,19.19,10.14,19.34,9.10,17.74
2100,17.00,18.95,19.04,20.43,20.17,16.70,15.01,20.32,17.53,15.62,17.05,20.06,13.87,19.35,20.63,21.53,19.43,10.28,19.41,8.98,17.90
