Variable:,pr
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2035,939.98,854.32,714.11,583.58,754.42,1069.58,1254.95,762.96,1076.05,1147.04,944.10,829.48,1137.18,737.47,504.31,496.16,926.44,1281.15,868.35,1200.76,1095.81
2036,957.97,796.61,690.50,620.32,704.96,1038.36,1287.37,729.46,1064.62,1216.37,899.53,751.82,1269.49,717.52,515.66,529.34,857.07,1414.48,844.54,1423.40,1088.92
2037,948.06,811.41,683.75,588.34,732.64,994.06,1277.96,759.44,1023.38,1179.98,869.84,775.10,1174.50,743.21,563.84,487.53,864.28,1437.45,821.37,1390.77,1194.17
2038,959.23,792.95,759.01,617.56,767.03,1045.24,1222.06,773.29,1099.22,1204.58,836.00,795.88,1206.52,810.73,571.26,540.47,891.38,1366.34,779.04,1394.26,1058.49
2039,923.89,780.90,709.03,586.65,734.06,975.23,1222.90,722.91,1064.37,1198.55,817.21,765.00,1209.02,752.86,528.51,494.79,820.18,1342.30,773.10,1364.57,1096.27
2040,960.20,880.36,736.94,578.13,800.54,1046.52,1273.32,798.14,1058.66,1186.87,886.27,812.52,1179.20,771.93,515.92,513.38,884.03,1408.71,860.35,1312.12,1094.96
2041,953.09,845.97,772.27,616.32,816.67,967.74,1246.97,810.95,1010.53,1173.84,885.21,802.87,1144.33,774.60,603.29,502.32,888.48,1379.92,843.24,1222.45,1066.32
2042,964.44,825.26,715.27,580.97,758.11,1067.97,1301.24,780.08,1095.47,1222.00,918.63,806.63,1208.44,800.54,524.26,533.11,899.15,1325.41,846.25,1303.79,1158.94
2043,929.31,755.63,827.52,754.14,855.72,920.98,1227.20,734.34,975.61,1151.17,769.36,786.44,1133.37,805.30,557.96,599.74,787.63,1310.60,722.52,1298.30,1040.68
2044,967.58,857.71,749.77,582.55,792.29,1028.19,1279.99,804.96,1133.84,1197.09,864.24,833.04,1214.73,840.80,602.12,508.23,871.43,1444.83,807.89,1286.98,1089.97
2045,937.04,688.93,658.18,553.04,710.78,1011.58,1318.30,736.44,1042.03,1222.93,822.84,702.95,1234.67,699.68,489.37,462.69,914.00,1439.12,813.17,1347.20,1178.78
2046,892.63,761.94,741.94,577.24,714.45,971.91,1129.11,772.30,1024.12,1119.68,799.43,688.12,1133.16,749.38,485.96,471.07,834.12,1299.23,807.57,1219.46,951.37
2047,981.75,837.26,716.83,581.26,759.30,1028.95,1325.23,776.59,1106.13,1235.03,875.73,776.72,1257.73,762.72,586.49,482.55,889.10,1476.36,849.83,1480.18,1216.58
2048,936.93,807.40,720.33,587.97,739.63,956.18,1251.67,746.43,1025.58,1161.14,818.61,773.30,1226.96,782.86,540.32,465.07,800.77,1378.48,750.31,1494.98,1117.47
2049,989.84,780.45,806.59,702.63,792.14,1087.26,1344.07,738.41,1115.47,1216.65,873.03,757.66,1244.77,814.46,577.88,565.95,890.25,1504.48,824.70,1325.02,1120.04
2050,1015.19,837.47,784.33,608.22,814.87,1139.96,1446.72,767.19,1128.18,1297.85,880.11,827.80,1228.44,796.16,547.74,533.53,913.76,1525.97,821.59,1312.88,1266.04
2051,969.59,816.33,713.49,616.81,759.18,1079.56,1265.16,785.12,1083.12,1274.82,858.97,822.97,1231.97,800.77,485.91,541.69,865.75,1407.72,801.60,1356.80,1212.97
2052,966.18,821.54,851.45,635.17,884.90,1030.67,1224.75,772.13,1050.24,1223.93,863.75,851.41,1242.01,826.97,564.13,496.84,856.25,1356.71,790.75,1437.57,1175.42
2053,904.25,747.28,646.84,537.58,701.95,953.30,1231.25,724.55,1005.83,1195.56,772.70,716.87,1164.31,698.48,510.56,501.40,785.26,1378.40,774.97,1255.59,1068.60
2054,936.99,781.49,748.00,634.92,745.98,1026.95,1227.54,767.27,1049.83,1188.06,815.96,747.60,1201.71,753.56,554.00,450.56,858.51,1342.06,782.51,1331.52,1034.46
2055,935.78,805.90,707.03,620.54,744.68,1017.47,1228.55,807.50,1027.29,1155.17,863.24,769.36,1147.75,719.08,569.19,481.70,924.98,1399.80,836.14,1270.98,1086.06
2056,949.14,813.90,722.85,656.70,719.56,1013.66,1231.49,774.77,1080.08,1146.91,891.25,763.27,1218.15,746.17,567.85,519.58,876.64,1364.19,858.83,1296.11,1039.69
2057,933.74,781.88,727.41,591.32,731.19,997.43,1274.10,726.40,985.17,1167.69,842.00,782.71,1124.02,810.80,549.15,432.06,831.26,1342.99,797.50,1259.66,1056.00
2058,981.81,828.98,737.97,614.63,810.94,1090.37,1323.99,814.62,1110.10,1224.38,923.93,802.03,1177.02,773.32,532.27,577.87,909.55,1416.99,878.90,1305.48,1179.14
2059,917.54,749.95,740.44,611.77,740.00,958.25,1292.21,711.11,982.31,1218.11,760.14,732.74,1128.38,767.42,493.27,496.59,779.37,1466.00,745.78,1327.41,1079.38
2060,914.00,798.32,722.16,592.02,761.72,998.81,1146.42,761.81,1030.74,1135.84,814.24,757.18,1143.48,757.37,590.47,482.43,848.84,1276.40,775.56,1237.74,984.25
2061,981.88,831.84,741.64,588.48,790.88,1100.04,1355.96,759.63,1121.39,1250.03,888.41,825.55,1238.18,773.14,552.42,462.22,886.39,1571.10,832.00,1390.22,1106.28
2062,933.38,781.67,666.19,556.78,714.05,1019.51,1255.39,743.12,1070.54,1217.12,851.57,749.30,1193.97,722.21,584.60,478.25,885.33,1287.07,813.03,1328.39,1138.37
2063,985.70,835.45,750.23,613.76,785.07,1089.19,1333.64,775.99,1098.13,1248.37,900.83,846.05,1212.67,764.07,579.15,511.90,921.31,1443.64,845.44,1304.39,1207.15
2064,932.52,806.66,779.94,637.37,776.26,958.41,1278.78,746.11,973.48,1172.32,844.71,761.50,1128.74,749.46,543.49,533.76,846.63,1400.80,823.33,1249.48,1030.76
2065,926.98,843.06,717.13,653.19,801.26,909.51,1158.47,822.24,944.38,1160.13,851.44,830.57,1124.33,733.16,525.69,537.34,825.97,1357.55,823.31,1265.91,992.01
2066,947.93,806.88,718.54,608.89,730.95,990.58,1242.71,770.91,1026.95,1172.24,886.76,757.69,1162.88,754.01,585.99,493.51,886.15,1406.02,849.24,1315.66,1058.71
2067,950.07,860.79,711.91,568.44,780.72,1063.50,1228.58,826.67,1058.71,1132.45,920.05,865.98,1144.14,774.86,530.56,487.85,915.12,1373.30,886.76,1247.12,1108.53
2068,925.08,778.66,729.84,624.46,730.64,957.09,1233.73,686.73,1031.09,1181.69,824.25,807.92,1153.23,800.63,521.27,481.59,813.30,1342.31,767.25,1271.46,1095.77
2069,935.22,872.97,685.63,592.61,753.12,1060.69,1220.70,831.28,1065.17,1174.27,859.72,827.95,1147.13,725.28,463.37,504.22,867.57,1308.43,870.69,1242.45,1099.75
2070,884.40,773.49,675.78,618.37,734.14,896.03,1116.46,718.13,965.41,1146.08,804.93,757.31,1105.13,711.72,551.96,569.53,764.52,1249.63,759.73,1228.10,963.57
2071,902.81,718.87,652.69,561.18,653.91,968.55,1213.34,679.13,969.37,1164.31,832.77,659.36,1158.49,676.89,509.65,486.10,822.44,1414.85,774.22,1306.47,1069.49
2072,918.79,800.90,688.21,575.71,697.59,935.21,1174.06,727.35,998.85,1160.01,851.82,719.06,1171.23,745.59,536.31,552.96,832.21,1317.94,799.91,1297.38,1011.60
2073,980.27,813.05,760.93,657.91,814.05,1040.29,1374.52,791.13,1039.07,1227.68,863.78,832.21,1163.19,764.21,558.72,518.68,852.28,1498.90,815.95,1317.77,1241.17
2074,866.49,745.51,658.17,548.51,696.58,949.76,1177.52,710.48,1034.46,1106.33,762.52,716.89,1130.44,673.77,458.86,483.46,787.85,1263.98,737.58,1277.18,955.96
2075,990.81,849.80,726.51,603.00,760.99,1101.06,1267.44,754.75,1185.63,1252.11,927.62,791.62,1271.80,777.60,534.99,549.04,906.73,1482.48,865.33,1384.74,1075.29
2076,886.75,768.79,694.06,520.35,691.14,950.00,1168.80,683.72,931.23,1129.30,798.19,735.45,1107.86,743.98,488.11,431.13,800.18,1330.51,767.11,1217.96,1066.13
2077,898.85,753.08,707.93,632.32,741.86,954.70,1172.79,702.79,948.38,1151.94,826.27,722.94,1161.16,694.10,489.54,476.46,789.88,1401.05,781.09,1302.81,995.25
2078,911.81,794.39,671.21,545.38,685.82,1014.47,1206.71,702.72,1067.08,1176.00,825.63,724.95,1123.95,728.51,472.70,439.03,843.37,1304.47,767.78,1218.72,1084.88
2079,879.31,706.76,660.26,585.36,657.90,971.95,1203.09,653.57,973.92,1107.42,751.95,655.61,1051.73,693.99,491.23,500.53,775.85,1347.16,700.51,1132.48,1055.27
2080,906.89,690.22,662.00,581.04,681.62,962.35,1179.79,694.08,1017.53,1175.16,759.70,662.00,1178.14,706.81,519.48,446.45,825.12,1430.87,731.56,1291.34,1024.48
2081,916.03,779.17,685.55,647.78,688.88,989.44,1167.66,746.02,1108.02,1147.00,769.68,702.10,1208.96,742.38,507.21,499.11,819.02,1390.71,781.24,1294.22,962.60
2082,981.16,814.68,702.49,553.09,773.37,1051.15,1446.92,785.22,1053.73,1258.99,869.70,805.07,1196.21,777.80,512.40,499.79,927.68,1502.65,862.44,1288.54,1146.30
2083,922.59,788.70,725.71,562.03,720.10,987.27,1163.16,741.28,1021.25,1159.01,827.25,723.53,1155.62,757.01,573.49,528.53,853.29,1327.46,791.72,1277.93,1021.26
2084,915.16,780.39,679.34,588.50,691.68,917.19,1277.54,771.76,964.50,1174.22,801.28,758.63,1096.63,722.42,514.60,507.91,811.03,1396.97,784.92,1206.70,1100.56
2085,890.34,719.05,645.65,552.34,716.28,921.84,1245.55,744.91,973.83,1159.29,739.03,723.57,1147.59,678.41,484.01,446.91,824.11,1371.37,763.66,1294.70,1031.67
2086,889.44,759.28,648.77,554.08,683.57,955.57,1206.47,709.47,1012.65,1099.41,825.28,728.36,1124.97,706.64,484.70,438.32,839.02,1283.16,795.85,1254.51,1124.88
2087,869.06,706.75,670.08,547.78,667.14,872.12,1186.16,702.93,936.49,1143.09,727.81,664.84,1171.84,649.98,487.36,445.01,745.57,1345.89,727.24,1367.56,994.41
2088,800.66,592.57,522.56,497.44,566.36,839.22,1134.77,590.87,872.23,1082.92,640.60,563.97,1039.56,567.59,419.80,402.67,711.68,1264.32,619.62,1161.57,989.38
2089,889.00,780.58,686.43,535.44,701.28,912.40,1194.50,709.77,992.64,1133.21,846.84,709.36,1176.31,686.33,467.12,400.84,811.66,1416.11,802.22,1266.26,955.58
2090,951.98,802.84,765.18,584.81,762.00,992.71,1331.93,774.68,1070.21,1189.21,809.68,712.67,1215.38,776.80,550.92,425.66,845.16,1464.79,800.23,1397.09,1173.85
2091,818.37,654.93,561.99,482.62,593.64,845.04,1149.34,596.36,883.80,1090.17,679.13,610.68,1132.96,582.05,446.29,385.16,684.37,1279.51,652.36,1333.32,1021.10
2092,904.59,762.05,638.86,577.22,693.02,948.87,1200.31,704.50,1026.29,1144.79,800.45,686.09,1182.87,679.49,495.21,462.79,806.09,1354.50,748.76,1258.92,1061.60
2093,875.00,733.66,635.15,514.86,682.59,954.77,1206.92,692.61,1001.96,1157.62,754.66,701.94,1130.82,668.67,493.12,448.56,810.00,1321.87,737.60,1253.74,1034.59
2094,920.13,771.91,646.64,531.48,701.67,980.97,1296.38,690.98,984.32,1187.71,794.64,747.46,1136.80,710.37,476.02,459.09,796.61,1442.35,756.04,1267.00,1189.49
2095,859.15,687.08,675.73,546.56,666.92,857.69,1159.84,660.53,875.17,1129.75,709.92,652.99,1067.80,676.43,463.08,451.20,756.67,1397.66,696.32,1267.60,960.32
2096,911.14,752.01,675.17,486.01,691.59,974.02,1334.57,766.05,980.67,1165.01,810.56,698.57,1099.90,695.82,479.41,440.58,808.53,1501.72,772.93,1242.44,1110.46
2097,910.36,770.81,681.48,521.88,743.37,924.01,1224.93,762.50,1015.59,1234.29,759.21,746.79,1195.82,679.65,514.41,452.84,795.15,1421.46,763.79,1326.67,1068.15
2098,928.70,765.30,746.91,647.81,743.75,922.34,1230.94,748.36,962.53,1121.19,803.28,690.94,1109.67,784.88,519.53,495.91,802.58,1443.79,741.26,1325.29,1135.14
2099,889.12,691.71,583.02,486.07,647.22,906.03,1316.71,675.84,912.98,1212.50,775.18,669.79,1121.84,629.61,421.55,406.19,751.70,1453.09,749.41,1224.67,1207.21
2100,882.16,703.97,563.08,476.10,607.19,928.16,1223.45,673.02,967.13,1179.93,773.98,659.98,1169.33,643.93,451.11,413.69,760.15,1399.82,704.37,1493.54,1079.04
