Variable:,pr
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2041,439.40,340.28,296.19,193.96,310.35,476.89,679.82,307.12,472.87,596.32,374.44,319.33,613.51,314.11,147.33,120.86,366.89,745.60,345.52,678.48,538.77
2042,397.84,310.60,302.15,227.77,295.62,421.75,580.99,269.34,416.81,555.17,352.37,283.83,541.56,288.67,179.36,138.14,337.85,611.10,313.95,593.03,513.93
2043,377.91,312.43,247.83,200.99,277.54,396.16,530.85,289.37,413.78,535.52,348.59,297.15,570.26,246.58,135.47,126.27,327.44,597.73,330.47,648.15,442.18
2044,360.73,261.33,222.96,191.82,248.02,390.85,479.23,256.78,436.74,545.03,288.03,252.29,544.34,232.49,153.42,160.73,303.77,557.17,269.60,621.21,437.99
2045,400.02,257.76,253.05,186.99,252.02,383.61,549.76,243.29,445.45,613.29,284.64,263.65,653.16,265.87,153.13,110.99,303.13,683.54,290.10,736.92,478.68
2046,431.38,313.80,275.18,199.35,271.58,447.94,606.10,263.36,515.19,689.01,340.31,286.20,680.87,299.53,120.42,126.79,342.33,731.79,318.75,803.51,516.40
2047,448.77,293.53,292.51,219.79,307.69,390.27,702.62,267.37,449.87,671.69,385.90,308.27,677.51,283.12,197.22,138.81,315.19,814.01,332.23,823.95,469.05
2048,389.91,286.87,238.49,194.36,255.63,381.56,592.88,267.03,414.38,567.42,323.34,262.40,551.80,258.83,147.14,102.34,344.59,653.50,305.32,642.70,448.53
2049,393.51,335.56,330.02,228.33,339.25,379.52,494.94,320.47,395.98,540.40,338.38,368.49,530.19,332.90,169.06,151.21,338.31,549.27,324.49,656.47,421.48
2050,417.17,337.54,286.22,210.56,297.87,430.70,621.64,311.23,444.66,566.44,347.33,328.22,584.03,318.56,189.74,115.68,348.02,629.34,326.19,651.84,544.07
2051,415.22,312.96,285.03,240.17,338.02,413.27,608.10,316.28,407.35,576.14,353.23,356.64,607.41,265.43,167.13,148.60,372.29,725.91,360.06,702.59,473.75
2052,427.58,282.87,300.73,214.28,306.77,457.89,604.24,288.05,493.68,646.21,338.40,315.88,600.27,304.38,157.26,102.01,376.83,717.19,337.14,647.59,527.19
2053,373.47,295.45,294.17,225.69,285.96,416.74,484.47,275.00,389.97,534.55,321.09,289.91,466.03,297.40,151.30,120.47,336.30,597.81,320.86,511.37,363.89
2054,372.45,276.11,240.21,162.25,252.41,377.94,536.43,262.50,453.17,555.61,305.77,271.02,559.83,262.54,149.10,89.11,309.99,613.13,291.07,624.66,416.86
2055,433.86,301.07,295.15,206.95,311.67,473.62,603.31,289.27,520.04,654.32,326.40,317.33,651.67,302.51,158.97,160.72,368.78,721.40,339.49,730.79,508.40
2056,383.36,263.46,276.41,218.81,285.45,376.73,547.04,276.56,368.92,544.55,299.58,289.03,580.86,278.18,162.44,113.85,340.58,634.30,298.18,685.06,401.10
2057,406.39,285.83,239.00,186.62,253.38,392.72,591.12,272.31,445.99,623.45,345.80,273.78,626.41,269.79,172.10,122.29,309.54,658.49,318.18,727.37,481.36
2058,403.17,289.59,304.33,163.95,297.42,417.24,574.73,271.03,463.28,608.81,326.38,315.77,567.84,313.65,158.32,119.63,345.38,681.76,315.36,602.83,473.58
2059,410.09,328.88,324.22,227.03,314.08,368.42,548.51,267.73,404.55,587.80,371.22,332.51,610.50,336.25,117.32,129.97,313.73,659.38,321.91,759.02,344.84
2060,416.06,288.86,279.95,233.02,310.33,401.64,587.76,286.64,458.66,632.51,325.71,321.95,645.11,278.58,167.49,139.78,323.64,708.22,301.14,747.20,413.24
2061,421.99,338.34,284.45,187.55,317.66,393.49,597.91,328.09,479.63,605.29,383.25,368.10,643.43,309.49,157.46,117.13,360.31,650.72,376.26,729.44,499.04
2062,365.09,264.36,246.55,112.29,266.58,381.54,562.73,262.21,396.80,555.10,293.04,294.48,555.47,238.61,109.75,70.01,321.48,622.60,288.27,686.16,404.68
2063,393.22,277.63,240.23,157.41,235.70,400.84,627.85,228.04,429.78,575.84,350.14,260.25,545.11,281.55,120.35,90.46,311.60,686.32,286.86,622.57,431.22
2064,432.42,301.60,304.29,185.92,310.19,467.05,600.75,251.82,508.45,675.23,371.24,343.91,654.40,343.79,139.65,75.14,327.00,711.79,321.19,738.76,494.05
