Variable:,pr
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2038,876.18,778.30,706.25,598.34,705.13,964.01,1080.89,723.71,972.86,1087.44,852.21,719.75,1043.28,760.20,559.14,516.22,836.78,1128.30,804.26,1109.37,974.42
2039,925.00,801.49,801.96,675.78,809.93,1031.08,1147.56,783.34,1080.31,1171.20,811.70,807.42,1148.65,821.02,610.74,532.87,873.59,1196.89,769.73,1278.72,1024.29
2040,908.26,796.03,714.54,593.65,730.39,968.79,1147.75,721.36,1009.54,1117.64,838.15,774.54,1121.01,800.08,578.50,493.62,831.23,1287.33,767.27,1225.99,1028.53
2041,1010.93,909.85,821.17,741.39,832.68,1130.54,1243.37,846.90,1188.64,1259.70,954.83,884.24,1291.10,839.25,612.03,602.64,975.90,1316.34,897.09,1394.23,1171.30
2042,907.71,825.83,732.52,650.31,756.08,965.24,1130.40,760.24,987.81,1123.09,848.25,816.01,1110.13,772.58,489.94,516.94,853.97,1261.37,824.81,1204.93,1038.97
2043,944.46,823.95,833.20,727.33,840.21,987.75,1169.00,791.65,1076.96,1161.52,880.80,843.52,1196.57,810.50,584.36,550.11,904.81,1217.85,861.54,1358.38,1072.83
2044,992.08,861.99,771.62,703.54,829.85,1153.79,1192.73,866.71,1162.48,1261.50,965.85,862.72,1264.25,808.46,591.40,550.07,984.91,1300.12,915.18,1356.78,1114.24
2045,960.18,863.67,823.51,692.34,838.08,1017.68,1217.01,842.36,1088.21,1164.41,891.66,864.96,1172.63,830.65,592.56,554.55,936.68,1285.76,870.38,1227.61,1124.73
2046,944.54,779.85,732.16,602.38,726.08,1011.82,1251.51,714.60,1099.35,1230.08,826.75,811.30,1227.96,803.36,514.30,499.43,838.84,1345.53,805.87,1345.83,1155.54
2047,946.22,868.00,728.09,575.31,781.51,1072.64,1161.67,791.51,1152.03,1215.81,946.09,866.64,1213.98,782.84,524.38,516.72,947.38,1276.99,879.37,1276.11,1098.32
2048,927.51,773.24,713.25,592.10,759.85,1091.65,1191.20,758.14,1088.53,1195.07,878.97,761.29,1148.63,717.47,546.41,507.01,906.18,1270.80,828.00,1206.43,1097.69
2049,873.28,744.24,669.46,608.74,684.37,891.51,1101.06,701.15,951.33,1140.15,788.97,695.11,1113.94,726.35,544.53,506.75,785.13,1178.96,758.98,1212.67,944.00
2050,930.33,799.18,782.37,613.76,773.56,1007.89,1204.71,732.45,1016.61,1150.61,851.25,789.24,1110.54,795.89,550.90,537.96,874.96,1282.18,816.55,1175.73,1110.80
2051,1010.66,875.04,859.34,727.94,857.34,1124.61,1237.88,813.94,1230.80,1256.60,930.64,926.95,1273.69,876.18,606.69,536.58,958.00,1353.73,883.98,1306.54,1144.21
2052,941.91,825.18,810.98,632.30,772.94,1051.55,1141.65,804.17,1134.76,1196.12,891.50,778.99,1190.88,824.55,577.83,534.05,931.61,1224.42,862.72,1283.50,1064.09
2053,934.68,830.54,787.53,698.95,771.60,1038.60,1168.12,734.20,1021.39,1132.56,876.60,827.62,1121.43,829.49,547.91,491.26,879.67,1271.82,795.29,1192.96,1100.43
2054,910.85,820.00,682.75,643.07,759.48,975.51,1108.83,759.01,1042.88,1140.97,834.85,875.77,1159.66,755.52,604.41,504.76,832.53,1231.98,794.06,1262.65,999.54
2055,1023.75,869.68,820.13,690.65,836.40,1146.97,1265.34,823.46,1215.02,1300.13,936.31,837.08,1303.11,848.98,651.33,575.17,940.12,1408.88,896.83,1379.81,1228.48
2056,919.43,801.90,750.40,616.82,755.51,1032.08,1137.64,746.48,1003.59,1138.92,837.41,799.68,1113.08,801.81,512.35,563.94,876.54,1209.30,765.92,1241.07,1110.57
2057,958.50,858.58,831.95,733.79,845.58,951.89,1174.69,776.11,1053.72,1154.27,874.54,897.88,1168.01,862.77,598.61,612.88,830.62,1249.15,843.88,1292.05,1007.41
2058,912.79,889.07,775.74,642.28,842.65,977.04,1144.66,964.65,1045.76,1087.07,866.82,883.01,1112.66,810.61,606.84,508.23,928.33,1175.13,906.54,1179.84,950.27
2059,918.29,809.62,747.44,640.60,743.63,1046.56,1133.33,732.89,1096.80,1108.81,818.93,777.38,1148.07,778.43,572.76,556.30,887.26,1215.36,785.95,1260.13,1079.27
2060,914.19,841.57,748.24,654.38,776.94,1022.28,1097.27,793.50,1001.57,1107.71,887.88,816.14,1090.13,757.31,588.33,546.39,876.20,1235.41,826.58,1207.25,960.78
2061,943.65,817.09,819.43,713.51,825.59,989.62,1187.33,778.02,1037.57,1172.31,854.10,775.12,1180.06,805.97,572.05,572.62,863.88,1274.80,819.61,1310.87,1049.09
2062,955.05,860.34,735.24,654.95,779.57,1042.74,1125.47,797.36,1110.46,1178.78,952.04,814.47,1188.56,786.24,645.94,619.85,927.70,1210.00,888.83,1260.10,1032.19
2063,938.70,790.96,717.70,661.30,716.78,1056.30,1131.64,761.87,1120.47,1205.95,852.98,759.95,1209.15,759.06,562.03,590.60,923.37,1233.39,838.79,1231.17,1086.63
2064,943.68,818.87,797.35,701.26,796.00,1021.17,1194.86,786.70,1067.53,1163.48,866.46,813.01,1136.30,844.22,568.56,510.23,880.03,1249.63,824.98,1233.39,1099.65
2065,929.95,862.90,750.07,643.98,793.25,1007.03,1118.41,815.01,1116.38,1153.15,870.89,836.01,1171.08,826.85,561.56,521.81,912.87,1234.08,899.65,1210.72,986.80
2066,891.69,799.24,759.24,641.09,788.90,952.34,1065.56,741.92,1039.08,1111.72,803.73,805.56,1137.07,749.44,581.11,560.76,844.24,1168.86,772.08,1266.20,989.80
2067,931.11,807.46,737.92,613.13,765.69,1055.82,1152.46,773.81,1074.93,1200.45,865.00,821.59,1157.48,789.61,553.36,519.35,899.37,1235.52,825.53,1235.98,1122.41
2068,905.68,793.12,757.07,600.50,745.21,974.91,1183.30,720.02,987.86,1165.99,866.15,738.41,1140.86,781.71,502.21,446.85,808.33,1219.84,811.36,1219.26,1068.47
2069,990.16,804.06,697.17,605.35,726.27,1154.99,1280.88,768.14,1235.67,1342.92,916.22,750.75,1314.61,730.51,587.37,541.51,980.26,1365.41,878.72,1328.10,1232.84
2070,923.61,778.95,695.79,667.02,726.78,919.95,1154.93,716.34,1005.27,1187.65,853.49,731.63,1175.73,743.08,600.61,572.57,840.76,1240.12,802.41,1345.65,966.34
