Variable:,pr
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2040,691.87,568.11,517.74,431.55,537.34,738.02,929.58,539.36,772.27,939.78,633.08,543.97,902.71,524.49,358.42,365.22,623.86,1007.70,591.54,998.61,785.37
2041,738.98,607.77,591.54,462.35,616.70,776.68,946.55,603.11,815.76,973.66,699.19,623.45,959.57,589.12,410.17,352.42,684.35,1021.00,687.91,1024.73,878.65
2042,727.62,627.26,565.68,487.67,572.89,757.98,898.05,620.35,819.88,955.92,702.83,577.50,953.56,595.70,411.30,380.59,696.10,1000.25,701.50,1018.10,793.51
2043,768.30,682.94,609.96,492.84,617.01,802.73,989.07,644.93,826.53,989.60,717.87,647.45,970.29,655.46,428.62,384.87,723.46,1069.02,710.11,1041.23,885.24
2044,736.74,623.35,591.14,499.94,584.20,770.89,939.06,590.79,804.40,966.43,698.80,603.26,923.74,607.65,404.88,409.26,663.64,1056.18,667.48,1003.36,826.04
2045,757.08,680.65,591.66,489.47,614.74,790.22,964.42,633.29,783.10,945.68,738.68,660.74,901.82,650.47,426.31,398.55,712.78,1012.74,710.84,1033.79,873.63
2046,747.06,603.16,568.32,496.05,569.79,798.30,971.13,586.96,815.28,1004.45,674.72,571.22,969.37,600.39,415.08,369.72,701.31,1072.46,658.79,1123.03,869.43
2047,743.35,600.19,588.41,496.19,584.98,793.45,953.49,596.32,798.86,1011.08,686.70,577.53,962.91,594.61,427.36,342.61,690.03,1043.07,672.40,1057.80,832.25
2048,735.42,614.51,552.81,499.00,554.59,773.82,939.87,579.48,822.76,972.10,658.92,590.17,946.68,579.07,441.74,387.62,695.14,1027.00,640.71,1006.52,859.92
2049,696.59,615.17,551.36,440.29,563.60,748.12,896.84,575.53,789.55,892.55,656.96,597.16,883.64,563.10,400.22,341.12,654.53,990.88,632.89,972.00,787.47
2050,739.62,636.55,606.22,487.24,618.07,774.14,917.42,614.30,803.50,961.25,669.05,644.67,942.51,649.15,421.06,341.80,688.17,1021.97,660.06,1038.91,798.54
2051,737.16,607.73,568.06,493.01,591.01,748.40,983.98,600.33,763.04,945.56,684.19,574.39,921.91,597.43,422.94,405.76,672.15,1075.98,661.52,1022.80,850.59
2052,736.94,636.16,596.01,465.77,621.98,738.31,957.29,618.35,756.89,966.93,692.67,648.53,932.98,637.32,361.83,341.14,674.04,1053.37,671.41,1072.92,793.94
2053,734.16,625.79,556.21,454.07,564.68,774.69,960.17,591.68,812.39,975.81,684.40,598.18,942.13,591.98,391.69,364.23,679.60,1056.94,653.75,1010.29,821.17
2054,718.29,620.02,550.45,475.94,561.25,745.33,934.68,582.67,762.71,921.03,670.74,587.37,892.84,580.32,386.16,338.84,668.95,1032.92,640.35,1007.52,772.20
2055,779.10,634.38,600.60,502.61,606.89,826.33,1028.98,617.82,889.51,1059.65,671.48,620.54,1019.72,626.80,406.97,359.13,741.44,1152.11,657.22,1141.99,899.33
2056,705.15,597.99,550.84,503.03,573.80,733.17,936.51,560.65,743.03,925.69,644.01,590.15,869.72,565.48,377.61,393.43,632.59,996.64,629.32,961.12,839.31
2057,734.98,622.16,571.89,483.08,590.77,766.91,921.44,595.96,855.50,972.33,672.25,614.63,966.79,612.61,423.00,365.74,669.19,1031.03,636.45,1022.81,817.32
2058,717.41,620.66,558.11,465.50,568.58,756.36,936.20,576.18,793.01,943.35,656.15,588.78,917.26,584.03,391.96,376.08,646.95,1013.76,632.01,997.06,829.22
2059,708.11,646.84,552.19,416.39,559.38,732.91,942.59,573.92,747.14,927.32,660.89,577.81,892.04,585.72,376.83,319.32,625.40,1021.54,631.23,1005.81,809.51
2060,723.30,620.69,538.47,459.29,564.96,787.44,905.91,602.01,833.44,960.28,666.39,568.29,927.48,583.94,409.58,382.52,681.05,991.06,657.09,1007.88,828.23
2061,756.82,625.15,566.80,471.61,576.11,807.07,982.97,596.34,843.40,1028.12,711.28,600.90,1007.33,608.09,386.52,366.35,691.19,1080.55,680.84,1121.76,861.41
2062,755.37,652.53,605.11,486.63,636.90,820.98,968.23,665.95,844.68,1003.10,666.10,634.81,968.84,603.32,431.13,376.74,740.09,1053.35,689.57,1066.40,871.57
2063,719.88,580.33,550.50,476.68,574.34,765.92,957.08,565.38,811.49,982.79,591.61,569.23,918.86,566.57,419.68,396.64,657.24,1057.22,592.83,1011.20,815.98
2064,739.89,621.67,568.36,445.88,603.25,754.94,975.47,605.00,843.47,992.73,658.10,607.97,984.65,615.26,374.30,352.36,674.68,1056.94,649.32,1047.42,836.40
2065,751.92,641.83,571.80,459.41,573.96,829.60,969.28,607.24,846.71,1006.84,712.21,593.59,956.12,603.85,415.61,374.34,706.94,1040.40,680.94,999.18,870.92
2066,749.39,616.14,595.53,511.21,597.40,798.41,963.86,588.84,840.00,986.77,676.72,606.31,959.44,618.45,431.19,380.50,705.69,1052.80,647.17,1035.42,833.14
2067,761.48,637.85,556.52,462.16,571.40,816.77,967.45,620.80,871.58,1022.29,721.79,597.71,988.67,594.30,414.69,370.37,740.08,1089.21,697.19,1031.34,859.15
2068,704.37,580.66,553.29,448.78,566.40,724.94,893.93,549.41,739.58,922.26,643.01,581.60,906.68,579.11,388.21,358.86,630.42,982.45,598.84,1039.26,792.30
2069,746.46,669.24,559.89,461.53,596.01,825.96,957.29,625.60,871.99,973.55,694.19,650.29,1000.54,595.56,408.82,336.40,681.45,1039.82,659.52,1087.32,847.02
2070,725.88,593.30,554.25,449.80,589.28,759.57,957.76,568.92,844.32,996.85,632.91,599.38,961.89,567.00,408.12,340.24,650.37,1056.15,610.59,1057.06,832.67
2071,709.53,618.06,600.75,534.74,610.16,739.03,883.20,587.69,760.60,914.23,658.95,609.84,871.45,613.98,383.18,398.59,638.55,950.70,636.02,972.41,818.27
2072,701.13,569.35,521.47,440.33,547.68,742.64,891.23,569.29,763.87,942.77,638.60,584.34,891.31,561.24,417.69,350.13,638.13,987.00,628.37,986.10,813.75
2073,766.54,639.44,601.50,482.03,608.04,814.79,997.63,606.95,844.77,1019.62,701.98,614.07,982.53,625.82,390.33,375.57,723.08,1122.45,673.64,1046.19,863.62
