Variable:,tasmin
,Italy,Abruzzi,Basilicata,Calabria,Campania,Emilia-romagna,"Friuli-venezia Giulia",Lazio,Liguria,Lombardia,Marche,Molise,Piemonte,Puglia,Sardegna,Sicilia,Toscana,"Trentino-alto Adige",Umbria,"Valle D'aosta",Veneto
2050,9.19,9.78,12.18,13.70,13.68,9.14,7.13,13.29,11.34,7.43,8.45,12.27,6.86,11.49,13.49,15.89,11.46,2.84,10.92,2.67,9.78
2051,8.97,9.53,12.04,13.69,13.50,9.03,6.76,13.01,11.00,7.23,8.18,12.07,6.50,11.23,13.30,15.82,11.21,2.53,10.66,2.38,9.61
2052,9.03,9.61,12.13,13.73,13.55,8.82,6.81,13.20,11.11,7.27,8.10,12.15,6.69,11.46,13.32,15.81,11.28,2.63,10.70,2.56,9.47
2053,8.80,9.29,11.95,13.55,13.34,8.57,6.57,12.80,10.85,7.07,7.87,11.85,6.45,11.23,13.14,15.68,10.91,2.46,10.34,2.26,9.22
2054,9.38,10.01,12.39,13.86,13.81,9.37,7.33,13.39,11.47,7.66,8.68,12.48,7.13,11.74,13.40,15.93,11.54,3.07,11.11,3.08,10.03
2055,8.94,9.42,11.98,13.57,13.36,8.82,6.88,12.87,11.02,7.23,8.11,11.90,6.61,11.28,13.09,15.68,11.08,2.61,10.55,2.45,9.50
2056,9.10,9.62,12.07,13.57,13.52,9.07,7.04,13.17,11.24,7.43,8.27,12.13,6.84,11.39,13.30,15.68,11.38,2.78,10.76,2.70,9.70
2057,9.26,9.74,12.55,13.96,13.90,9.11,6.96,13.34,11.34,7.46,8.38,12.40,6.97,11.82,13.52,16.04,11.47,2.75,10.92,2.86,9.66
2058,8.77,9.34,12.13,13.70,13.45,8.55,6.57,12.85,10.74,6.85,7.94,11.92,6.27,11.41,13.02,15.67,10.92,2.17,10.43,2.04,9.28
2059,9.11,9.56,11.99,13.49,13.48,9.18,7.15,13.09,11.22,7.47,8.35,12.05,6.81,11.30,13.31,15.64,11.40,2.90,10.81,2.65,9.87
2060,9.04,9.58,11.97,13.49,13.40,8.99,6.80,12.99,11.22,7.37,8.13,12.02,6.86,11.34,13.41,15.70,11.24,2.60,10.54,2.76,9.56
2061,9.31,9.93,12.33,13.77,13.78,9.33,7.07,13.47,11.43,7.61,8.61,12.40,7.02,11.63,13.54,15.87,11.64,2.85,11.10,2.90,9.86
2062,9.10,9.45,12.09,13.71,13.43,9.06,7.08,13.02,11.14,7.56,8.16,11.96,6.81,11.39,13.15,15.77,11.28,2.95,10.68,2.71,9.84
2063,9.35,9.90,12.23,13.70,13.68,9.32,7.21,13.44,11.54,7.77,8.62,12.32,7.22,11.54,13.62,15.75,11.66,3.10,11.12,3.11,9.94
2064,9.10,9.52,12.13,13.73,13.47,9.04,7.08,13.09,11.30,7.46,8.18,12.01,6.83,11.41,13.25,15.89,11.40,2.86,10.69,2.66,9.54
2065,9.00,9.57,11.96,13.42,13.44,8.99,6.98,13.11,11.16,7.37,8.24,12.03,6.70,11.21,13.20,15.49,11.27,2.77,10.75,2.47,9.67
2066,9.00,9.56,12.00,13.46,13.45,8.92,7.00,13.07,11.08,7.20,8.30,12.05,6.66,11.33,13.14,15.50,11.23,2.73,10.74,2.48,9.69
2067,9.01,9.71,12.13,13.65,13.64,8.80,6.84,13.22,11.05,7.14,8.26,12.23,6.56,11.40,13.41,15.68,11.19,2.62,10.75,2.30,9.53
2068,9.32,10.02,12.32,13.81,13.84,9.29,7.00,13.48,11.45,7.51,8.61,12.48,7.02,11.68,13.70,15.96,11.57,2.81,11.08,2.90,9.76
2069,9.07,9.51,11.98,13.48,13.37,9.03,7.02,13.09,11.31,7.54,8.26,11.96,6.93,11.31,13.06,15.61,11.32,2.84,10.75,2.80,9.65
2070,9.37,10.05,12.52,14.14,13.95,9.37,7.12,13.65,11.29,7.37,8.68,12.55,6.75,11.76,13.76,16.27,11.79,2.76,11.27,2.54,9.79
2071,9.18,9.74,12.15,13.76,13.66,9.06,6.96,13.29,11.37,7.47,8.36,12.26,7.05,11.38,13.58,16.09,11.41,2.77,10.87,2.95,9.63
2072,8.90,9.48,12.04,13.58,13.44,8.75,6.80,12.96,10.90,7.07,8.12,12.02,6.49,11.34,13.14,15.63,11.07,2.51,10.58,2.32,9.45
2073,9.14,9.67,12.17,13.66,13.61,8.97,7.03,13.22,11.33,7.60,8.16,12.22,6.86,11.46,13.28,15.78,11.31,2.96,10.73,2.63,9.64
2074,8.41,9.04,11.58,13.16,13.05,8.18,6.04,12.57,10.48,6.60,7.49,11.65,6.09,10.88,12.99,15.36,10.58,1.89,10.07,1.96,8.72
2075,8.76,9.35,11.77,13.34,13.25,8.67,6.38,12.90,10.89,7.05,7.98,11.86,6.56,11.05,13.31,15.58,11.08,2.26,10.52,2.47,9.13
2076,9.44,9.93,12.49,14.02,13.90,9.41,7.34,13.37,11.60,7.78,8.57,12.49,7.28,11.78,13.50,16.00,11.70,3.12,11.03,3.15,10.00
2077,8.91,9.42,11.94,13.46,13.37,8.84,6.61,13.02,11.18,7.33,8.11,11.93,6.82,11.20,13.16,15.44,11.18,2.55,10.68,2.70,9.34
2078,9.12,9.65,12.12,13.68,13.61,8.97,6.94,13.17,11.19,7.41,8.22,12.23,6.85,11.44,13.48,15.82,11.30,2.84,10.73,2.77,9.56
2079,8.76,9.28,11.92,13.47,13.32,8.64,6.52,12.85,10.92,6.98,7.94,11.86,6.46,11.17,13.27,15.58,11.01,2.27,10.46,2.25,9.22
2080,9.11,9.77,12.43,13.99,13.82,8.85,6.89,13.22,11.02,7.18,8.30,12.38,6.58,11.65,13.32,15.98,11.27,2.71,10.78,2.38,9.55
2081,8.86,9.37,11.96,13.55,13.35,8.72,6.71,12.88,10.82,7.01,8.04,11.90,6.39,11.24,13.31,15.85,11.05,2.44,10.53,2.24,9.40
2082,9.13,9.77,12.27,13.73,13.72,9.02,6.96,13.28,11.12,7.40,8.34,12.30,6.72,11.43,13.24,15.84,11.26,2.82,10.82,2.61,9.64
2083,9.34,9.91,12.42,14.00,13.82,9.15,7.14,13.42,11.38,7.56,8.49,12.38,7.06,11.70,13.66,16.07,11.48,2.98,11.00,2.97,9.70
2084,9.33,10.01,12.47,13.96,13.94,9.26,7.09,13.52,11.40,7.53,8.61,12.54,6.97,11.70,13.63,16.00,11.61,2.86,11.13,2.80,9.84
2085,9.36,9.98,12.27,13.87,13.83,9.38,7.22,13.48,11.53,7.67,8.45,12.45,7.12,11.62,13.65,16.05,11.59,2.99,10.96,3.00,9.86
2086,8.96,9.55,11.94,13.31,13.42,8.88,6.78,13.07,11.17,7.35,8.16,12.07,6.82,11.28,13.17,15.43,11.21,2.62,10.68,2.71,9.46
2087,9.14,9.72,12.14,13.66,13.55,9.16,7.13,13.21,11.34,7.28,8.48,12.17,6.75,11.47,13.42,15.77,11.47,2.77,10.93,2.46,9.70
2088,9.38,10.00,12.43,13.95,13.88,9.30,7.22,13.49,11.43,7.60,8.67,12.49,6.99,11.79,13.56,16.09,11.63,2.96,11.12,2.83,9.93
2089,9.23,9.77,12.16,13.70,13.56,9.13,7.24,13.17,11.25,7.51,8.48,12.18,6.85,11.54,13.40,15.80,11.41,2.91,10.87,2.77,9.84
2090,8.99,9.55,12.13,13.72,13.55,8.81,6.71,13.12,11.00,7.33,8.10,12.09,6.60,11.39,13.11,15.74,11.15,2.76,10.64,2.44,9.43
2091,9.05,9.65,12.13,13.79,13.54,8.85,6.90,13.21,11.04,7.25,8.18,12.13,6.60,11.44,13.41,15.90,11.28,2.65,10.75,2.38,9.59
2092,9.14,9.69,12.11,13.68,13.59,9.12,7.00,13.22,11.37,7.33,8.40,12.21,6.92,11.45,13.50,15.90,11.49,2.67,10.89,2.73,9.67
2093,9.29,9.77,12.20,13.76,13.67,9.16,7.34,13.33,11.43,7.73,8.40,12.33,7.03,11.49,13.36,15.87,11.47,3.15,10.94,2.88,10.02
2094,9.38,10.04,12.45,13.97,13.90,9.21,7.26,13.51,11.52,7.60,8.70,12.53,7.10,11.76,13.54,16.05,11.71,3.07,11.22,2.89,9.58
2095,8.89,9.41,12.14,13.73,13.46,8.66,6.59,12.92,10.81,7.07,7.99,12.00,6.40,11.42,13.32,15.83,11.03,2.43,10.51,2.25,9.28
2096,9.24,9.83,12.20,13.70,13.70,9.10,7.10,13.34,11.43,7.49,8.45,12.32,7.09,11.55,13.62,15.94,11.50,2.78,10.91,2.93,9.64
2097,9.22,9.90,12.18,13.77,13.65,9.08,6.87,13.35,11.39,7.50,8.48,12.30,6.99,11.55,13.51,16.00,11.54,2.75,10.99,2.81,9.59
2098,9.10,9.75,12.09,13.72,13.59,9.08,6.84,13.25,11.25,7.29,8.41,12.22,6.79,11.43,13.40,15.85,11.44,2.56,10.86,2.54,9.59
2099,9.14,9.75,12.09,13.54,13.57,9.01,7.04,13.19,11.21,7.44,8.37,12.24,6.82,11.48,13.37,15.76,11.30,2.85,10.82,2.67,9.73
2100,9.24,9.76,12.30,13.92,13.73,9.05,7.15,13.28,11.14,7.45,8.45,12.29,6.75,11.60,13.48,16.03,11.39,2.91,10.91,2.56,9.83
